,tweet_id,timestamp,source,text,rating,name,retweet_count,favorite_count,user_count,prediction_1,predict1_confidence,predict1_dog_breed!,prediction_2,predict2_confidence,predict2_dog_breed!,prediction_3,predict3_confidence,predict3_dog_breed!,dog_stage
577,783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,Godi,6441,18908,3200901,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,
579,783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,Dave,13616,32651,3200901,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,
580,783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,Earl,2565,9112,3200901,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True,
581,782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,Cali,8521,26949,3200901,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True,
582,782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,Deacon,1604,8310,3200901,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,doggo
583,782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,Penny,6238,19250,3200901,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,
584,782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,Timmy,2184,8694,3200901,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True,
585,782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,Sampson,6470,18630,3200901,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True,doggo
587,781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,Chipson,3920,12357,3200901,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False,
588,781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,,3129,11634,3200901,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True,
589,781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,,6426,23163,3200901,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True,
590,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,Oakley,2458,9428,3200901,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False,
591,781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,,3168,10895,3200901,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True,
592,780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,,8536,24192,3200901,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,puppo
593,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,Dash,2328,8033,3200901,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True,
594,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,Koda,1505,6141,3200901,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True,
595,780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,Hercules,3839,13525,3200901,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,
596,780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,,2032,7040,3200901,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True,
599,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,Bear,1224,5892,3200901,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True,
600,780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,,2589,9712,3200901,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,
601,779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,Scout,8237,21252,3200901,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,
602,779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,,3613,9831,3200901,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False,pupper
603,779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,Reggie,4207,13206,3200901,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True,
604,779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,,5247,16500,3200901,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True,
605,778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,Jay,8437,22342,3200901,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,
606,778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,Mya,1562,7717,3200901,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True,
607,778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,Strider,1729,6430,3200901,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True,
608,778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,Penny,1176,5177,3200901,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,
609,778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,,5023,15135,3200902,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True,
611,778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,Nala,1271,6515,3200902,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True,
612,778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,Stanley,3836,11576,3200902,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,
613,778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,,3065,9417,3200902,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,pupper
615,777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,Wesley,1893,7078,3200902,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True,
616,777684233540206592,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,,3403,12518,3200902,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,
618,777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,Derek,2910,9742,3200902,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True,
619,777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,Jeffrey,4999,15921,3200902,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,
621,776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,Solomon,1405,5444,3200902,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,
622,776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,Huck,3249,9858,3200902,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False,pupper
623,776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,,18497,33345,3200902,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True,floofer
624,776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,O,2919,10681,3200902,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,
625,776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,Sampson,5068,13102,3200902,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False,pupper
626,776088319444877312,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,,179,2045,3200902,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,
628,775842724423557120,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,Blue,3116,13022,3200902,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,
629,775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,Anakin,4627,15413,3200902,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False,doggo
630,775729183532220416,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,,5302,14361,3200902,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,
631,775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,Finley,3472,8295,3200903,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,doggo
632,775085132600442880,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,Tucker,5488,17281,3200903,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,
633,774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,Finley,2035,9462,3200903,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,
634,774639387460112384,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,Sprinkles,2013,7508,3200904,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True,
635,774314403806253056,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,,6478,24167,3200904,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True,
636,773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,Winnie,4492,11925,3200904,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True,pupper
637,773922284943896577,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,Heinrich,1999,7110,3200904,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True,
638,773704687002451968,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,Loki,1891,7317,3200904,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True,
639,773670353721753600,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,Shakespeare,1501,5935,3200904,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,
640,773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,Chelsea,7126,24553,3200904,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,pupper
641,773308824254029826,2016-09-06 23:56:05,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,Bungalo,8640,25846,3200904,shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,shopping_basket,0.107102,False,
642,773247561583001600,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,Chip,3699,10414,3200904,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True,
643,773191612633579521,2016-09-06 16:10:20,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,Grey,4736,11117,3200904,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True,
644,772877495989305348,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,,4501,9555,3200904,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False,
645,772826264096874500,2016-09-05 15:58:34,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,Roosevelt,2669,8842,3200904,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True,
647,772581559778025472,2016-09-04 23:46:12,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,,1968,7192,3200904,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True,
648,772193107915964416,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,Willem,1612,6665,3200904,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,pupper
649,772152991789019136,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,,1300,4181,3200905,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True,
650,772117678702071809,2016-09-03 17:02:54,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,Jack,848,4165,3200905,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,
651,772114945936949249,2016-09-03 16:52:02,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,Finn,546,3005,3200905,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True,
652,772102971039580160,2016-09-03 16:04:27,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,Penny,1065,4448,3200905,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,
653,771770456517009408,2016-09-02 18:03:10,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,Davey,3924,13356,3200905,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,
654,771500966810099713,2016-09-02 00:12:18,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12,Dakota,3018,9167,3200905,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,
655,771380798096281600,2016-09-01 16:14:48,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,Fizz,5912,11746,3200905,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True,
657,771136648247640064,2016-09-01 00:04:38,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,Dixie,3357,10223,3200905,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,
658,771102124360998913,2016-08-31 21:47:27,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12,Charlie,1663,6898,3200905,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,
659,771014301343748096,2016-08-31 15:58:28,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7,,1782,7032,3200905,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,
660,770787852854652928,2016-08-31 00:58:39,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10,Winston,1415,5498,3200905,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True,
661,770772759874076672,2016-08-30 23:58:40,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11,Sebastian,1626,5749,3200905,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,
662,770655142660169732,2016-08-30 16:11:18,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11,,2013,8130,3200905,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False,
663,770414278348247044,2016-08-30 00:14:12,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11,Al,2390,6987,3200905,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True,
664,770293558247038976,2016-08-29 16:14:30,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10,Jackson,1718,6923,3200905,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,
666,770069151037685760,2016-08-29 01:22:47,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10,Carbon,2651,8385,3200905,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,
667,769940425801170949,2016-08-28 16:51:16,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,Klein,11131,34948,3200905,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,
668,769695466921623552,2016-08-28 00:37:54,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13,Titan,1926,7101,3200906,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True,
669,769212283578875904,2016-08-26 16:37:54,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12,DonDon,1969,5980,3200906,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,
670,768970937022709760,2016-08-26 00:38:52,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,Kirby,7574,16017,3200906,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False,
671,768855141948723200,2016-08-25 16:58:45,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,Jesse,1034,4660,3200906,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True,
672,768609597686943744,2016-08-25 00:43:02,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,Lou,1382,4580,3200906,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,
673,768596291618299904,2016-08-24 23:50:10,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,Oakley,1473,5592,3200906,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,
674,768473857036525572,2016-08-24 15:43:39,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11,Chevy,3958,15110,3200906,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True,
675,768193404517830656,2016-08-23 21:09:14,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,Gerald,4080,12157,3200906,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False,doggo
676,767884188863397888,2016-08-23 00:40:31,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,Tito,1634,5309,3200906,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False,
677,767754930266464257,2016-08-22 16:06:54,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11,Philbert,6221,17814,3200906,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True,
678,767500508068192258,2016-08-21 23:15:55,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12,Louie,2688,8295,3200906,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True,
679,767191397493538821,2016-08-21 02:47:37,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,,4406,13643,3200906,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False,doggo
